index,id,reference_text,transcription,success
749,20180207-0900-PLENARY-4-en_20180207-09:58:19_2,THE REAL THING THAT SHOULD BE HAPPENING HERE IS THAT THOSE SEATS SHOULD BE LEFT EMPTY THE TRUTH OF THE MATTER IS THAT WHEN YOU PUT FORWARD IDEAS SUCH AS TRANSNATIONAL LISTS WHAT YOU ACTUALLY DO IS TAKE THE SEMBLANCE THE PRETENCE OF DEMOCRACY EVEN FURTHER FROM THE CITIZENS,Mae'r ydych chi'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n mynd i'n,True
750,20121023-0900-PLENARY-17-en_20121023-22:11:09_5,IT IS PEOPLE AND BUSINESSES THAT TRADE WITH PEOPLE AND BUSINESSES IN OTHER COUNTRIES FOR MUTUAL BENEFIT,Mae'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r,True
751,20090203-0900-PLENARY-4-en_20090203-10:57:48_4,AS WE EMBARK UPON A ROUND OF MASSIVE PUBLIC SPENDING PROJECTS SUCH AS THE OLYMPICS AND COUNCIL HOUSE BUILDING THOUSANDS OF EUROPEAN WORKERS ARE SET TO BENEFIT,"as we embark upon a round of massive public spending projects such as the Olympics and Council House building, thousands of European workers are set to benefit.",True
752,20120612-0900-PLENARY-11-en_20120612-18:11:32_4,PLANNING AND ZONING LAWS HAVE BEEN USED WITH IMPUNITY TO DISPOSSESS THE PALESTINIAN PEOPLE OF EAST JERUSALEM AND DESTROY INFRASTRUCTURE THROUGHOUT THE WEST BANK OFTEN BUILT WITH EU FUNDING,Llywodraeth a Llywodraeth Cymru wedi'i gweithio i gweithio gyda'r Palysdyniad a Llywodraeth Llywodraeth a Llywodraeth Llywodraeth a Llywodraeth Llywodraeth wedi'i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweithio i gweith,True
753,20150909-0900-PLENARY-4-en_20150909-12:20:25_38,TODAY AS YOU KNOW WE ARE PUTTING FORWARD A PROPOSAL FOR A TRUST FUND FOR AFRICA TO PROMOTE ECONOMIC OPPORTUNITIES DEVELOPMENT SECURITY AND BETTER MANAGEMENT OF MIGRATION IN A CONTEXT OF EQUAL PARTNERSHIP WITH THE AFRICAN COUNTRIES AND OUR PARTNERS,"And today, as you know, we're putting forward the proposal of a trust fund for Africa to promote economic opportunities, development, security, and a better management of migration in a sense of partnership, equal partnership with our African countries and partners.",True
754,20130703-0900-PLENARY-8-en_20130703-13:32:14_1,IS IT BECAUSE THE EUROPEAN UNION ATTRACTS PARTICULARLY BAD PEOPLE,because the European Union attracts particularly bad people?,True
755,20151006-0900-PLENARY-6-en_20151006-12:48:12_10,THESE PROBLEMS WILL HAVE TO BE TACKLED,These problems will have to be tackled.,True
756,20101214-0900-PLENARY-3-en_20101214-09:19:27_2,IF WE REALLY WANT TO BE TAKEN SERIOUSLY WE MUST NOT TURN A BLIND EYE TO HUMAN RIGHTS VIOLATIONS ON OUR OWN SOIL THIS RESOLUTION FOR WHICH I WANT TO CONGRATULATE OUR RAPPORTEUR MS GL FOCUSES ON THE WAY FORWARD FOR EU POLICY IN THE FIELD OF HUMAN RIGHTS PROTECTION AND ADVANCEMENT AFTER THE ENTRY INTO FORCE OF THE LISBON TREATY,"And if we really want to be taken seriously, we must not turn a blind eye to the violation on our own soil. This resolution, for which I want to congratulate our reporter, Ms. Kengagal, focuses on the way forward of the EU policy in the field of human rights protection and advancement after the entry into force of the Lisbon Treaty.",True
757,20170214-0900-PLENARY-14-en_20170214-16:35:05_15,AND TANKS RESTRICTIONS ON THE OSCE'S MONITORING ACTIVITY AND LACK OF PROGRESS ON THE DISENGAGEMENT OF FORCES AND MILITARY HARDWARE CONTINUE TO BE REPORTED ON A DAILY,Restrictions to the monitoring activity of OSCE and lack of progress on the disengagement of forces and military hardware continue to be reported on a daily basis.,True
758,20140311-0900-PLENARY-7-en_20140311-11:11:30_11,IT HAS BEEN SAID NOW WHEN THE FINANCIAL FRAMEWORK AND THE EU BUDGET HAS BEEN CUT LET US PUT MORE EMPHASIS ON THESE INSTRUMENTS YES BUT THEY CANNOT REALLY REPLACE THE BUDGET INSTRUMENTS,"There has been said now, when the financial framework and the EU budget has been cut, let's put more emphasis on these instruments. Yeah, but they cannot really replace the budget instruments.",True
759,20110120-0900-PLENARY-12-en_20110120-16:47:51_4,THE IMPACT OF HER ARREST IS CLEAR THOSE IN IRAN WHO ARE BRAVE ENOUGH TO STAND UP FOR THOSE WHOM THE STATE ITSELF IS SUPPOSED TO PROTECT RISK BEING INTIMIDATED IMPRISONED OR WORSE,"The impact of her arrest is clear. Those in Iran who are brave enough to stand up for those whom the State itself is supposed to protect, risks being intimidated, imprisoned or worse.",True
760,20180614-0900-PLENARY-en_20180614-10:13:53_8,SEVENTEEN SIX MONTHS ON AVERAGE DESPITE ITS LIMITED RESOURCES,"19.6 months on average, despite its limited resources.",True
761,20160413-0900-PLENARY-26-en_20160413-22:35:09_6,TWO THOUSAND AND THIRTEEN FOURTEEN BANK LENDING TO LARGER CORPORATES ON THE OTHER HAND HAS ALREADY RECOVERED TO ITS PRE CRISIS VOLUMES THE EBA ANALYSIS QUESTIONS THE EFFECTIVENESS OF THE ENTIRE SME SUPPORTING FACTOR,1314. Banc Lendyn i'r ffordd yng Nghymru yn ymlaen i'r ffordd yn ymlaen i'r ffordd. Yn ymlaen i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r bwysig i'r,True
762,20120523-0900-PLENARY-6-en_20120523-11:43:01_13,WE SHOULD ALSO NOT FORGET THAT CHANGES IN ARTICLE TWO HUNDRED AND TWENTY SIX CONCERN ONLY THE PROCEDURE AND THE TYPE OF ACT NOT THE MANDATE OF A COMMITTEE OF INQUIRY AND THAT COMMITTEES OF INQUIRY ARE A FUNDAMENTALLY POLITICAL RATHER THAN LEGAL TOOL AT PARLIAMENT'S DISPOSAL FOR THE EXERCISE OF POLITICAL CONTROL,We should also not forget the changes in Article 2-6 concern only the procedure and the type of act not the mandate of the Committee of Inquiry and that committees of inquiry are fundamentally political rather than legal tool at Parliament's disposal for the exercise of political control.,True
763,20150309-0900-PLENARY-12-en_20150309-21:55:02_0,MR PRESIDENT THE COMMISSION WAS RIGHT TO LAUNCH AN IMPACT ASSESSMENT INTO THE DIFFERENT OPTIONS FOR DEFINITIONS OF ENDOCRINEDISRUPTING CHEMICALS,The Commission was right to launch an impact assessment into the different options for definitions of endocrine disrupting chemicals.,True
764,20120418-0900-PLENARY-12-en_20120418-16:51:27_2,IT ALLOWED THE REAL ESTATE BOOM AND ENABLED PRIVATE DEBT TO SOAR BUT WHEN THE BUBBLE BURST BANKS COULD NOT MAINTAIN LIQUIDITY AND FACED INSOLVENCY,"Felly, mae'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn i'r bwysig iawn",True
765,20151202-0900-PLENARY-6-en_20151202-17:18:46_2,YOU HAVE GOT TO LIVE IT AND IF YOU WANT THIS TO HAPPEN ONE OF THE FIRST THINGS YOU DO IF YOU WANT TO MAKE SOMETHING HAPPEN IS YOU LEAD BY EXAMPLE,"got to live it. And if we want this to happen, one of the first things you do if you want to make something happen is you lead by example.",True
766,20140916-0900-PLENARY-10-en_20140916-12:36:23_2,I FIRMLY BELIEVE THAT IT IS THE INTERESTS OF CITIZENS FROM BOTH SIDES THAT WE MAKE THIS STRONG COMMITMENT TO SUPPORTING UKRAINE IN ITS EFFORT TO IMPLEMENT DEEP ROOTED AND SUSTAINABLE ECONOMIC AND POLITICAL REFORM WHILE COOPERATING CLOSELY ON SECURITY ACROSS THE REGION,"I firmly believe that it is in the interest of citizens from both sides that we make this strong commitment to supporting Ukraine in its effort to implement deep-rooted and sustainable economic and political reform, while cooperating closely on security across the region.",True
767,20150519-0900-PLENARY-10-en_20150519-15:12:15_15,TO THE CURRENT FINANCING OF THE COMMON SECURITY AND DEFENCE POLICY LET US BE BRAVE AND FORGET ABOUT THE DOGMAS,"in the current financing of common security and defense policy, let us be brave and forget about the dogmas.",True
768,20190326-0900-PLENARY-en_20190326-21:16:50_7,INSTEAD RUSSIAN AND CHINESE INVESTMENTS ARE GREATLY OVERESTIMATED,"Yn ystod, rysyn a'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio'r ddweudio",True
769,20130612-0900-PLENARY-4-en_20130612-11:37:00_1,IT IS ELEVEN OF THE WORKFORCE IN THE EU AND TWELVE IN THE EUROZONE WHICH IS ABOUT TWENTY MILLION PEOPLE AND IT IS TRUE THAT ONE IN FIVE UNEMPLOYED ARE TWENTY FIVE YEARS OLD OR YOUNGER,"It's 11% of the workforce in the EU and 12% in the Eurozone, which is about 20 million people. And it's true that one in five unemployed are 25 years old or younger.",True
770,20100616-0900-PLENARY-3-en_20100616-09:21:25_45,NOW WE NEED THE SUMMIT IN TORONTO TO REINFORCE THE MESSAGE THAT THE G TWENTY REMAINS COMMITTED,Now we need a summit in Toronto to reinforce the message that the G20 remains committed.,True
771,20160705-0900-PLENARY-14-en_20160705-20:06:02_3,THAT IS WHY I AM PLEASED THAT TODAY WE HAVE THIS PROPOSAL IN FRONT OF US ON A BORDER AGENCY WITH MORE AUTHORITY MORE MEANS AND MORE POWER TO INTERVENE IN THE EVENT OF DISPROPORTIONATE PRESSURES AT OUR EXTERNAL BORDERS,"This is why I'm pleased that today we have this proposal in front of us on a border agency with more authority, more means, and more power to intervene in case of disproportionate pressures at our external borders.",True
772,20111012-0900-PLENARY-11-en_20111012-15:20:14_1,WHERE WE ALSO DISCUSSED WITH PRESIDENT VAN ROMPUY HOW WE SHOULD PREPARE THIS IMPORTANT EUROPEAN COUNCIL,"Well, we also discussed with President Van Rompuy how we should prepare this important European Council.",True
773,20150908-0900-PLENARY-12-en_20150908-16:11:30_5,A COUPLE OF COLLEAGUES MADE REFERENCE TO THE BRITISH GOVERNMENT AND I AM DEEPLY ASHAMED THAT THE BRITISH GOVERNMENT IS NOT WILLING TO FOLLOW THE GERMAN EXAMPLE,A couple of colleagues have made reference to the British government and I'm deeply ashamed that the British government is not willing to follow the German example,True
774,20130701-0900-PLENARY-19-en_20130701-20:55:06_8,IF YOU ARM THE REBELS YOU WILL NOT JUST HELP THESE CUT THROATS DESTROY THE LAST TOLERANT SECULAR STATE IN THE MIDDLE EAST YOU WILL ALSO BRING WAHABI TERROR TO OUR STREETS,"If you arm the rebels, you won't just help these cutthroats destroy the last tolerant secular state in the Middle East. You will also bring Wahabi terror to our streets.",True
775,20191127-0900-PLENARY-en_20191127-17:30:25_4,WHILE GEORGIA DID COME A LONG WAY IN DEMOCRACY DURING THE LAST FEW YEARS THE CURRENT POLITICAL CRISIS RISKS GREAT INSTABILITY IN THE COUNTRY AND THAT'S SOMETHING THAT GEORGIA CAN SIMPLY NOT AFFORD,"And while Georgia did come a long way in democracy during the last few years, the current political crisis risked great instability in the country. And that's something that Georgia can simply not afford.",True
776,20150519-0900-PLENARY-5-en_20150519-10:38:10_7,WE ALSO NEED TO CREATE THE RIGHT AND FAIR CONDITIONS IN THE UNDERLYING ENVIRONMENT PREPARING FOR THE FUTURE TO MAXIMISE THE GROWTH POTENTIAL OF THE DIGITAL ECONOMY,"We also need to create the right and fair conditions in the underlying environment, preparing for the future to maximize the growth potential of the digital economy.",True
777,20150311-0900-PLENARY-3-en_20150311-10:50:44_4,FIRST THERE SEEMS TO BE GENERAL AGREEMENT BETWEEN ALL OF US ON THE NEED FOR ENERGY UNION,"First, there seems to be wide agreement between all of us on the need for energy union.",True
778,20180911-0900-PLENARY-en_20180911-19:37:39_58,WE WILL KEEP INVESTING IN THIS FRIENDSHIP CONTINUING AT THE SAME TIME TO INVEST IN EUROPEAN UNION UNITY AND STRENGTH AND WE WILL CONTINUE DOING IT TOGETHER ALL THE EUROPEAN UNION INSTITUTIONS TOGETHER WITH THE EUROPEAN PARLIAMENT,"We'll keep investing in this friendship, continuing at the same time to invest in the European Union unity and strength, and we'll continue doing it together, all European Union institutions, together with European Parliament.",True
779,20101124-0900-PLENARY-64-en_20101124-17:24:25_10,IT IS TIME TO CHANGE COURSE,It is time to change course.,True
780,20170613-0900-PLENARY-13-en_20170613-15:01:04_19,ISSUES OUR REFLECTION PAPER FRAMES THEM WITH STRONG CAVEATS NOTABLY IN TERMS OF PREVENTING UNWARRANTED CONSEQUENCES FOR FINANCIAL STABILITY AND FOR MORAL HAZARD IN THE AREA OF ECONOMIC AND FISCAL UNION THE AIM IS TO SEE CONVERGENCE BETWEEN MEMBER STATES TOWARDS MORE RESILIENT ECONOMIC STRUCTURES,"our reflection paper frames them with strong caveats, notably in terms of preventing unwarranted consequences for financial stability and for moral hazard. In the area of economic and fiscal union, the aim is to see convergence between member states toward more resilient economic structures.",True
781,20101125-0900-PLENARY-3-en_20101125-09:26:14_30,THE COMMISSION THEREFORE CONSIDERS THAT AN INTERINSTITUTIONAL DIALOGUE IS NEEDED BEFORE PRESENTING ANY LEGISLATIVE,"In skončen je tudi, da in interinstitucionalne dialogi je nekaj nekaj prezentovati legislativne propozile.",True
782,20201019-0900-PLENARY-en_20201019-17:15:05_6,THE ECOMMERCE DIRECTIVE IS ONE OF THE MOST ESSENTIAL PIECES OF UNION LEGISLATION AND THE FOUNDATION OF THE DIGITAL SINGLE MARKET AS WE KNOW IT TODAY,المدينة القاملية is one of the most essential pieces of union legislation and the foundation of the digital single market as we know it today.,True
783,20180612-0900-PLENARY-en_20180612-18:54:20_3,HAD WE WOKEN UP IN TWO THOUSAND AND EIGHT A LOT OF TROUBLE COULD HAVE BEEN AVOIDED,"Had we woken up in 2008, a lot of trouble could have been avoided.",True
784,20170214-0900-PLENARY-3-en_20170214-10:17:55_2,SMALL NATION STATES WILL NOT BE ABLE TO DEFEND EUROPEAN WAYS OF LIFE,Small nation states will not be able to defend the European ways of life.,True
785,20180911-0900-PLENARY-en_20180911-10:09:59_26,WE DON'T KNOW BUT WE CAN NO LONGER LEAVE A SINGLE MEMBER STATE OR EVEN AN ISLAND ALONE TO DO THE JOB THAT WE HAVE TO DO ALL TOGETHER,"know, but we can no longer leave a single member state or even an island alone to do the job that we all together have to do.",True
786,20140415-0900-PLENARY-20-en_20140415-21:11:57_17,WE HAVE SEEN TERRIBLE EXAMPLES LATELY,seen terrible examples lately.,True
787,20091125-0900-PLENARY-5-en_20091125-09:15:57_29,WE HAVE TO SAY CLEARLY THAT IT CANNOT ONLY BE A TASK FOR EUROPE WE NEED OTHERS NAMELY THE MAJOR ECONOMIES ALSO TO CONTRIBUTE TO AMBITIOUS GOALS,"We have to say clearly that it cannot only be a task for Europe, we need others, namely the major economies, also to contribute to ambitious goals.",True
788,20090114-0900-PLENARY-15-en_20090114-21:59:36_22,THIS WOULD COMPRISE THE UNBLOCKING OF THE PCA AND A SIGNIFICANT INCREASE IN OUR ASSISTANCE,This would comprise the unblocking of the PCA and significant increase of our assistance.,True
789,20190919-0900-PLENARY-en_20190919-10:47:00_15,WITH THIS RESOLUTION WE URGE THE IRANIAN AUTHORITIES TO HALT THEIR REPRESSIVE ACTIONS AND TO IMPLEMENT THE INTERNATIONALLY AGREED STANDARDS,"vzlušenosti, izgleda in izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgleda izgled",True
790,20180913-0900-PLENARY-en_20180913-12:33:56_2,IF WE ARE TO ENSURE AN EFFECTIVE DATA PROTECTION FRAMEWORK THAT ADEQUATELY SUPPORTS AND PROTECTS INDIVIDUALS THE RULES OF THE INSTITUTIONS BODIES AND AGENCIES MUST BE ADAPTED ACCORDINGLY,"If we are to ensure an effective data protection framework that adequately supports and protects individuals, the rules of the institutions, bodies and agencies must be adopted accordingly.",True
791,20090311-0900-PLENARY-6-en_20090311-11:38:30_7,THIS CRISIS MAY BE DEEP BUT IF WE WORK TOGETHER EUROPE HAS THE NECESSARY INTELLECTUAL FINANCIAL HUMAN AND REGULATORY RESOURCES TO CONTINUE TO DEFINE AND IMPLEMENT THE APPROPRIATE RESPONSES,"This crisis may be deep, but if we work together, Europe has the necessary intellectual, financial, human and regulatory resources to continue to define and implement the appropriate responses.",True
792,20170403-0900-PLENARY-19-en_20170403-22:07:07_10,THAT IS HOW YOU ACT TO DEFEND YOUR CITIZENS AND YOUR CONSUMERS,That's how you act to defend your citizens and your consumers.,True
793,20151125-0900-PLENARY-16-en_20151125-19:01:50_3,IT HAS BEEN RECOGNISED AS A GLOBAL CONCERN WITH MAJOR POLITICAL AND ECONOMIC CONSEQUENCES WE THEREFORE HAVE TO KEEP A CONTINUOUS DIALOGUE WITH AFRICAN COUNTRIES GOING AS WELL AS WITH COUNTRIES OF THE MIDDLE EAST,je bilo vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega vsega,True
